Time;SI;SS;XI;XS;XBH;SNH;SND;XND;SALK;TSS;QI;T
2017-06-22 06:30;2.85E+01;4.07E+01;5.97E+01;2.40E+02;3.28E+01;1.29E+01;1.68E+00;7.82E+00;7.00E+00;2.49E+02;1.13E+04;1.38E+01
2017-06-22 06:45;2.76E+01;4.31E+01;5.71E+01;2.29E+02;3.12E+01;1.43E+01;1.52E+00;8.25E+00;7.00E+00;2.38E+02;1.25E+04;1.38E+01
2017-06-22 07:00;2.66E+01;4.56E+01;5.50E+01;2.20E+02;2.96E+01;1.58E+01;1.38E+00;8.73E+00;7.00E+00;2.28E+02;1.38E+04;1.38E+01
2017-06-22 07:15;2.59E+01;5.07E+01;5.33E+01;2.12E+02;2.84E+01;1.80E+01;1.57E+00;9.73E+00;7.00E+00;2.21E+02;1.52E+04;1.38E+01
2017-06-22 07:30;2.61E+01;6.33E+01;5.20E+01;2.07E+02;2.75E+01;2.24E+01;2.62E+00;1.22E+01;7.00E+00;2.15E+02;1.71E+04;1.38E+01
2017-06-22 07:45;2.67E+01;7.91E+01;5.11E+01;2.03E+02;2.68E+01;2.77E+01;4.08E+00;1.53E+01;7.00E+00;2.11E+02;1.92E+04;1.38E+01
2017-06-22 08:00;2.73E+01;9.44E+01;5.05E+01;2.01E+02;2.64E+01;3.27E+01;5.53E+00;1.83E+01;7.00E+00;2.08E+02;2.12E+04;1.38E+01
2017-06-22 08:15;2.80E+01;1.06E+02;5.28E+01;2.10E+02;2.79E+01;3.63E+01;6.61E+00;2.05E+01;7.00E+00;2.18E+02;2.35E+04;1.38E+01
2017-06-22 08:30;2.85E+01;1.10E+02;6.22E+01;2.48E+02;3.39E+01;3.69E+01;6.97E+00;2.11E+01;7.00E+00;2.58E+02;2.62E+04;1.38E+01
2017-06-22 08:45;2.89E+01;1.11E+02;7.43E+01;2.97E+02;4.17E+01;3.62E+01;6.97E+00;2.09E+01;7.00E+00;3.09E+02;2.89E+04;1.38E+01
2017-06-22 09:00;2.92E+01;1.11E+02;8.58E+01;3.43E+02;4.91E+01;3.52E+01;6.89E+00;2.05E+01;7.00E+00;3.58E+02;3.15E+04;1.38E+01
2017-06-22 09:15;2.95E+01;1.10E+02;9.59E+01;3.83E+02;5.56E+01;3.45E+01;6.84E+00;2.00E+01;7.00E+00;4.01E+02;3.31E+04;1.38E+01
2017-06-22 09:30;2.97E+01;1.09E+02;1.05E+02;4.18E+02;6.12E+01;3.46E+01;6.84E+00;1.94E+01;7.00E+00;4.38E+02;3.32E+04;1.38E+01
2017-06-22 09:45;3.00E+01;1.08E+02;1.14E+02;4.51E+02;6.66E+01;3.50E+01;6.86E+00;1.88E+01;7.00E+00;4.73E+02;3.29E+04;1.38E+01
2017-06-22 10:00;3.03E+01;1.06E+02;1.23E+02;4.83E+02;7.19E+01;3.53E+01;6.88E+00;1.80E+01;7.00E+00;5.08E+02;3.23E+04;1.38E+01
2017-06-22 10:15;3.05E+01;1.03E+02;1.29E+02;5.09E+02;7.60E+01;3.52E+01;6.85E+00;1.73E+01;7.00E+00;5.36E+02;3.19E+04;1.39E+01
2017-06-22 10:30;3.05E+01;9.97E+01;1.31E+02;5.16E+02;7.68E+01;3.37E+01;6.72E+00;1.65E+01;7.00E+00;5.43E+02;3.19E+04;1.39E+01
2017-06-22 10:45;3.05E+01;9.51E+01;1.30E+02;5.13E+02;7.59E+01;3.16E+01;6.52E+00;1.57E+01;7.00E+00;5.39E+02;3.18E+04;1.39E+01
2017-06-22 11:00;3.04E+01;9.02E+01;1.28E+02;5.08E+02;7.46E+01;2.93E+01;6.31E+00;1.49E+01;7.00E+00;5.33E+02;3.16E+04;1.39E+01
2017-06-22 11:15;3.04E+01;8.58E+01;1.26E+02;5.04E+02;7.37E+01;2.72E+01;6.10E+00;1.42E+01;7.00E+00;5.28E+02;3.09E+04;1.39E+01
2017-06-22 11:30;3.04E+01;8.29E+01;1.27E+02;5.06E+02;7.38E+01;2.58E+01;5.95E+00;1.38E+01;7.00E+00;5.30E+02;2.94E+04;1.40E+01
2017-06-22 11:45;3.06E+01;8.05E+01;1.29E+02;5.10E+02;7.44E+01;2.46E+01;5.82E+00;1.36E+01;7.00E+00;5.35E+02;2.79E+04;1.40E+01
2017-06-22 12:00;3.07E+01;7.82E+01;1.31E+02;5.14E+02;7.49E+01;2.35E+01;5.68E+00;1.34E+01;7.00E+00;5.39E+02;2.65E+04;1.40E+01
2017-06-22 12:15;3.08E+01;7.58E+01;1.32E+02;5.16E+02;7.52E+01;2.24E+01;5.54E+00;1.32E+01;7.00E+00;5.42E+02;2.53E+04;1.40E+01
2017-06-22 12:30;3.08E+01;7.30E+01;1.32E+02;5.16E+02;7.48E+01;2.16E+01;5.38E+00;1.26E+01;7.00E+00;5.42E+02;2.45E+04;1.41E+01
2017-06-22 12:45;3.08E+01;7.01E+01;1.32E+02;5.14E+02;7.41E+01;2.10E+01;5.22E+00;1.19E+01;7.00E+00;5.41E+02;2.39E+04;1.41E+01
2017-06-22 13:00;3.07E+01;6.72E+01;1.32E+02;5.11E+02;7.31E+01;2.05E+01;5.07E+00;1.12E+01;7.00E+00;5.37E+02;2.33E+04;1.41E+01
2017-06-22 13:15;3.07E+01;6.49E+01;1.31E+02;5.08E+02;7.21E+01;2.00E+01;4.90E+00;1.06E+01;7.00E+00;5.34E+02;2.27E+04;1.42E+01
2017-06-22 13:30;3.07E+01;6.37E+01;1.32E+02;5.06E+02;7.15E+01;1.94E+01;4.68E+00;9.94E+00;7.00E+00;5.32E+02;2.21E+04;1.42E+01
2017-06-22 13:45;3.09E+01;6.32E+01;1.33E+02;5.06E+02;7.11E+01;1.88E+01;4.43E+00;9.36E+00;7.00E+00;5.32E+02;2.15E+04;1.42E+01
2017-06-22 14:00;3.10E+01;6.32E+01;1.33E+02;5.05E+02;7.07E+01;1.83E+01;4.17E+00;8.82E+00;7.00E+00;5.32E+02;2.09E+04;1.43E+01
2017-06-22 14:15;3.11E+01;6.28E+01;1.34E+02;5.02E+02;7.01E+01;1.79E+01;3.94E+00;8.48E+00;7.00E+00;5.29E+02;2.06E+04;1.43E+01
2017-06-22 14:30;3.13E+01;6.10E+01;1.31E+02;4.94E+02;6.86E+01;1.75E+01;3.78E+00;8.58E+00;7.00E+00;5.20E+02;2.07E+04;1.43E+01
2017-06-22 14:45;3.15E+01;5.85E+01;1.28E+02;4.83E+02;6.67E+01;1.73E+01;3.65E+00;8.96E+00;7.00E+00;5.08E+02;2.09E+04;1.44E+01
2017-06-22 15:00;3.16E+01;5.59E+01;1.24E+02;4.71E+02;6.47E+01;1.71E+01;3.56E+00;9.44E+00;7.00E+00;4.95E+02;2.12E+04;1.44E+01
2017-06-22 15:15;3.18E+01;5.44E+01;1.20E+02;4.62E+02;6.31E+01;1.71E+01;3.52E+00;9.97E+00;7.00E+00;4.84E+02;2.12E+04;1.44E+01
2017-06-22 15:30;3.20E+01;5.58E+01;1.18E+02;4.58E+02;6.26E+01;1.75E+01;3.63E+00;1.06E+01;7.00E+00;4.79E+02;2.09E+04;1.45E+01
2017-06-22 15:45;3.21E+01;5.90E+01;1.17E+02;4.57E+02;6.26E+01;1.82E+01;3.84E+00;1.12E+01;7.00E+00;4.77E+02;2.05E+04;1.45E+01
2017-06-22 16:00;3.22E+01;6.28E+01;1.16E+02;4.57E+02;6.30E+01;1.89E+01;4.07E+00;1.18E+01;7.00E+00;4.77E+02;2.02E+04;1.45E+01
2017-06-22 16:15;3.24E+01;6.75E+01;1.16E+02;4.60E+02;6.38E+01;1.99E+01;4.40E+00;1.27E+01;7.00E+00;4.80E+02;1.98E+04;1.46E+01
2017-06-22 16:30;3.25E+01;7.41E+01;1.17E+02;4.67E+02;6.55E+01;2.16E+01;4.94E+00;1.44E+01;7.00E+00;4.87E+02;1.94E+04;1.46E+01
2017-06-22 16:45;3.27E+01;8.20E+01;1.19E+02;4.77E+02;6.77E+01;2.37E+01;5.62E+00;1.65E+01;7.00E+00;4.98E+02;1.90E+04;1.46E+01
2017-06-22 17:00;3.28E+01;9.04E+01;1.22E+02;4.89E+02;7.03E+01;2.60E+01;6.35E+00;1.87E+01;7.00E+00;5.11E+02;1.86E+04;1.46E+01
2017-06-22 17:15;3.30E+01;9.75E+01;1.24E+02;4.98E+02;7.23E+01;2.79E+01;7.02E+00;2.07E+01;7.00E+00;5.20E+02;1.88E+04;1.47E+01
2017-06-22 17:30;3.34E+01;1.00E+02;1.24E+02;4.95E+02;7.27E+01;2.83E+01;7.38E+00;2.17E+01;7.00E+00;5.19E+02;1.99E+04;1.47E+01
2017-06-22 17:45;3.39E+01;9.97E+01;1.22E+02;4.87E+02;7.20E+01;2.79E+01;7.54E+00;2.19E+01;7.00E+00;5.11E+02;2.15E+04;1.47E+01
2017-06-22 18:00;3.43E+01;9.84E+01;1.21E+02;4.78E+02;7.10E+01;2.72E+01;7.62E+00;2.19E+01;7.00E+00;5.02E+02;2.30E+04;1.47E+01
2017-06-22 18:15;3.45E+01;9.67E+01;1.19E+02;4.70E+02;7.02E+01;2.65E+01;7.74E+00;2.19E+01;7.00E+00;4.95E+02;2.43E+04;1.48E+01
2017-06-22 18:30;3.42E+01;9.42E+01;1.19E+02;4.65E+02;6.97E+01;2.57E+01;8.04E+00;2.22E+01;7.00E+00;4.90E+02;2.50E+04;1.48E+01
2017-06-22 18:45;3.36E+01;9.12E+01;1.18E+02;4.61E+02;6.94E+01;2.49E+01;8.42E+00;2.26E+01;7.00E+00;4.86E+02;2.56E+04;1.48E+01
2017-06-22 19:00;3.29E+01;8.82E+01;1.18E+02;4.58E+02;6.91E+01;2.41E+01;8.80E+00;2.30E+01;7.00E+00;4.84E+02;2.62E+04;1.48E+01
2017-06-22 19:15;3.23E+01;8.53E+01;1.17E+02;4.55E+02;6.88E+01;2.34E+01;9.05E+00;2.32E+01;7.00E+00;4.81E+02;2.67E+04;1.48E+01
2017-06-22 19:30;3.19E+01;8.28E+01;1.16E+02;4.51E+02;6.85E+01;2.28E+01;8.97E+00;2.29E+01;7.00E+00;4.76E+02;2.72E+04;1.48E+01
2017-06-22 19:45;3.14E+01;8.05E+01;1.14E+02;4.46E+02;6.82E+01;2.24E+01;8.72E+00;2.24E+01;7.00E+00;4.72E+02;2.76E+04;1.48E+01
2017-06-22 20:00;3.10E+01;7.81E+01;1.13E+02;4.42E+02;6.78E+01;2.19E+01;8.42E+00;2.18E+01;7.00E+00;4.67E+02;2.79E+04;1.48E+01
2017-06-22 20:15;3.07E+01;7.57E+01;1.11E+02;4.37E+02;6.72E+01;2.13E+01;8.13E+00;2.13E+01;7.00E+00;4.61E+02;2.80E+04;1.48E+01
2017-06-22 20:30;3.05E+01;7.31E+01;1.07E+02;4.30E+02;6.61E+01;2.04E+01;7.89E+00;2.08E+01;7.00E+00;4.53E+02;2.78E+04;1.48E+01
2017-06-22 20:45;3.04E+01;7.04E+01;1.04E+02;4.23E+02;6.48E+01;1.94E+01;7.68E+00;2.03E+01;7.00E+00;4.44E+02;2.75E+04;1.48E+01
2017-06-22 21:00;3.03E+01;6.76E+01;9.98E+01;4.15E+02;6.33E+01;1.83E+01;7.46E+00;1.99E+01;7.00E+00;4.34E+02;2.72E+04;1.48E+01
2017-06-22 21:15;3.01E+01;6.45E+01;9.62E+01;4.06E+02;6.16E+01;1.76E+01;7.16E+00;1.93E+01;7.00E+00;4.23E+02;2.71E+04;1.48E+01
2017-06-22 21:30;2.96E+01;6.06E+01;9.34E+01;3.93E+02;5.91E+01;1.79E+01;6.66E+00;1.83E+01;7.00E+00;4.09E+02;2.75E+04;1.48E+01
2017-06-22 21:45;2.90E+01;5.64E+01;9.11E+01;3.78E+02;5.63E+01;1.86E+01;6.07E+00;1.73E+01;7.00E+00;3.94E+02;2.79E+04;1.48E+01
2017-06-22 22:00;2.84E+01;5.25E+01;8.91E+01;3.63E+02;5.35E+01;1.95E+01;5.47E+00;1.63E+01;7.00E+00;3.79E+02;2.84E+04;1.48E+01
2017-06-22 22:15;2.80E+01;4.94E+01;8.74E+01;3.51E+02;5.11E+01;2.02E+01;4.96E+00;1.53E+01;7.00E+00;3.67E+02;2.83E+04;1.48E+01
2017-06-22 22:30;2.81E+01;4.78E+01;8.63E+01;3.46E+02;4.96E+01;2.03E+01;4.59E+00;1.46E+01;7.00E+00;3.61E+02;2.73E+04;1.48E+01
2017-06-22 22:45;2.83E+01;4.71E+01;8.55E+01;3.43E+02;4.84E+01;2.01E+01;4.29E+00;1.39E+01;7.00E+00;3.58E+02;2.62E+04;1.48E+01
2017-06-22 23:00;2.87E+01;4.68E+01;8.48E+01;3.42E+02;4.74E+01;1.98E+01;4.02E+00;1.33E+01;7.00E+00;3.55E+02;2.51E+04;1.47E+01
2017-06-22 23:15;2.91E+01;4.65E+01;8.45E+01;3.41E+02;4.66E+01;1.96E+01;3.78E+00;1.28E+01;7.00E+00;3.54E+02;2.39E+04;1.47E+01
2017-06-22 23:30;2.92E+01;4.60E+01;8.50E+01;3.44E+02;4.62E+01;1.97E+01;3.62E+00;1.23E+01;7.00E+00;3.56E+02;2.24E+04;1.47E+01
2017-06-22 23:45;2.91E+01;4.54E+01;8.61E+01;3.48E+02;4.59E+01;2.00E+01;3.50E+00;1.18E+01;7.00E+00;3.60E+02;2.08E+04;1.47E+01
2017-06-23 00:00;2.91E+01;4.49E+01;8.75E+01;3.54E+02;4.59E+01;2.04E+01;3.41E+00;1.13E+01;7.00E+00;3.66E+02;1.93E+04;1.46E+01
2017-06-23 00:15;2.90E+01;4.43E+01;8.89E+01;3.59E+02;4.58E+01;2.07E+01;3.32E+00;1.09E+01;7.00E+00;3.71E+02;1.80E+04;1.46E+01
2017-06-23 00:30;2.90E+01;4.36E+01;8.99E+01;3.62E+02;4.56E+01;2.07E+01;3.19E+00;1.06E+01;7.00E+00;3.73E+02;1.67E+04;1.46E+01
2017-06-23 00:45;2.89E+01;4.27E+01;9.05E+01;3.63E+02;4.53E+01;2.05E+01;3.03E+00;1.04E+01;7.00E+00;3.74E+02;1.55E+04;1.46E+01
2017-06-23 01:00;2.89E+01;4.19E+01;9.10E+01;3.64E+02;4.49E+01;2.02E+01;2.87E+00;1.02E+01;7.00E+00;3.75E+02;1.44E+04;1.45E+01
2017-06-23 01:15;2.89E+01;4.09E+01;9.14E+01;3.64E+02;4.45E+01;1.97E+01;2.74E+00;1.00E+01;7.00E+00;3.75E+02;1.35E+04;1.45E+01
2017-06-23 01:30;2.90E+01;3.97E+01;9.12E+01;3.61E+02;4.38E+01;1.93E+01;2.70E+00;9.92E+00;7.00E+00;3.72E+02;1.26E+04;1.45E+01
2017-06-23 01:45;2.92E+01;3.84E+01;9.06E+01;3.57E+02;4.29E+01;1.87E+01;2.74E+00;9.84E+00;7.00E+00;3.68E+02;1.19E+04;1.44E+01
2017-06-23 02:00;2.94E+01;3.69E+01;8.97E+01;3.52E+02;4.19E+01;1.81E+01;2.83E+00;9.78E+00;7.00E+00;3.63E+02;1.13E+04;1.44E+01
2017-06-23 02:15;2.96E+01;3.53E+01;8.83E+01;3.45E+02;4.07E+01;1.74E+01;2.90E+00;9.68E+00;7.00E+00;3.55E+02;1.08E+04;1.44E+01
2017-06-23 02:30;2.91E+01;3.31E+01;8.59E+01;3.32E+02;3.89E+01;1.64E+01;2.86E+00;9.35E+00;7.00E+00;3.43E+02;1.08E+04;1.43E+01
2017-06-23 02:45;2.82E+01;3.06E+01;8.26E+01;3.17E+02;3.66E+01;1.53E+01;2.71E+00;8.85E+00;7.00E+00;3.27E+02;1.09E+04;1.43E+01
2017-06-23 03:00;2.71E+01;2.80E+01;7.90E+01;3.00E+02;3.42E+01;1.42E+01;2.53E+00;8.29E+00;7.00E+00;3.10E+02;1.11E+04;1.43E+01
2017-06-23 03:15;2.61E+01;2.57E+01;7.57E+01;2.85E+02;3.21E+01;1.32E+01;2.37E+00;7.78E+00;7.00E+00;2.95E+02;1.12E+04;1.43E+01
2017-06-23 03:30;2.56E+01;2.39E+01;7.33E+01;2.75E+02;3.06E+01;1.26E+01;2.33E+00;7.42E+00;7.00E+00;2.84E+02;1.09E+04;1.42E+01
2017-06-23 03:45;2.53E+01;2.24E+01;7.15E+01;2.67E+02;2.95E+01;1.23E+01;2.38E+00;7.17E+00;7.00E+00;2.76E+02;1.06E+04;1.42E+01
2017-06-23 04:00;2.51E+01;2.10E+01;7.00E+01;2.61E+02;2.87E+01;1.21E+01;2.47E+00;6.98E+00;7.00E+00;2.70E+02;1.03E+04;1.42E+01
2017-06-23 04:15;2.50E+01;1.97E+01;6.83E+01;2.55E+02;2.78E+01;1.19E+01;2.58E+00;6.80E+00;7.00E+00;2.63E+02;1.00E+04;1.41E+01
2017-06-23 04:30;2.47E+01;1.82E+01;6.59E+01;2.46E+02;2.66E+01;1.16E+01;2.68E+00;6.56E+00;7.00E+00;2.54E+02;1.00E+04;1.41E+01
2017-06-23 04:45;2.43E+01;1.66E+01;6.30E+01;2.36E+02;2.51E+01;1.12E+01;2.76E+00;6.29E+00;7.00E+00;2.43E+02;1.01E+04;1.41E+01
2017-06-23 05:00;2.39E+01;1.51E+01;5.98E+01;2.24E+02;2.36E+01;1.07E+01;2.83E+00;6.00E+00;7.00E+00;2.31E+02;1.02E+04;1.41E+01
2017-06-23 05:15;2.35E+01;1.37E+01;5.65E+01;2.13E+02;2.21E+01;1.03E+01;2.86E+00;5.82E+00;7.00E+00;2.19E+02;1.04E+04;1.40E+01
2017-06-23 05:30;2.33E+01;1.28E+01;5.29E+01;2.03E+02;2.08E+01;9.94E+00;2.82E+00;5.95E+00;7.00E+00;2.07E+02;1.06E+04;1.40E+01
2017-06-23 05:45;2.33E+01;1.23E+01;4.92E+01;1.92E+02;1.98E+01;9.67E+00;2.71E+00;6.33E+00;7.00E+00;1.96E+02;1.09E+04;1.40E+01
2017-06-23 06:00;2.33E+01;1.21E+01;4.55E+01;1.83E+02;1.90E+01;9.46E+00;2.57E+00;6.82E+00;7.00E+00;1.85E+02;1.11E+04;1.40E+01
2017-06-23 06:15;2.34E+01;1.25E+01;4.19E+01;1.74E+02;1.81E+01;9.55E+00;2.48E+00;7.30E+00;7.00E+00;1.75E+02;1.14E+04;1.40E+01
2017-06-23 06:30;2.34E+01;1.44E+01;3.83E+01;1.64E+02;1.70E+01;1.05E+01;2.58E+00;7.63E+00;7.00E+00;1.65E+02;1.20E+04;1.39E+01
2017-06-23 06:45;2.33E+01;1.73E+01;3.51E+01;1.55E+02;1.57E+01;1.20E+01;2.82E+00;7.82E+00;7.00E+00;1.55E+02;1.27E+04;1.39E+01
2017-06-23 07:00;2.32E+01;2.05E+01;3.21E+01;1.47E+02;1.45E+01;1.36E+01;3.10E+00;7.95E+00;7.00E+00;1.45E+02;1.34E+04;1.39E+01
2017-06-23 07:15;2.33E+01;2.62E+01;2.98E+01;1.42E+02;1.39E+01;1.59E+01;3.56E+00;8.67E+00;7.00E+00;1.39E+02;1.42E+04;1.39E+01
2017-06-23 07:30;2.38E+01;3.92E+01;2.89E+01;1.43E+02;1.52E+01;1.98E+01;4.57E+00;1.12E+01;7.00E+00;1.40E+02;1.51E+04;1.39E+01
2017-06-23 07:45;2.46E+01;5.62E+01;2.88E+01;1.48E+02;1.76E+01;2.47E+01;5.89E+00;1.48E+01;7.00E+00;1.46E+02;1.60E+04;1.39E+01
2017-06-23 08:00;2.55E+01;7.39E+01;2.92E+01;1.54E+02;2.02E+01;2.96E+01;7.24E+00;1.86E+01;7.00E+00;1.53E+02;1.70E+04;1.39E+01
2017-06-23 08:15;2.62E+01;8.85E+01;3.23E+01;1.70E+02;2.36E+01;3.38E+01;8.26E+00;2.19E+01;7.00E+00;1.69E+02;1.83E+04;1.39E+01
2017-06-23 08:30;2.64E+01;9.56E+01;4.23E+01;2.09E+02;2.88E+01;3.59E+01;8.46E+00;2.37E+01;7.00E+00;2.10E+02;2.03E+04;1.39E+01
2017-06-23 08:45;2.62E+01;9.79E+01;5.52E+01;2.58E+02;3.45E+01;3.67E+01;8.18E+00;2.46E+01;7.00E+00;2.61E+02;2.25E+04;1.39E+01
2017-06-23 09:00;2.60E+01;9.87E+01;6.78E+01;3.04E+02;3.98E+01;3.71E+01;7.80E+00;2.52E+01;7.00E+00;3.09E+02;2.47E+04;1.39E+01
2017-06-23 09:15;2.59E+01;9.88E+01;7.88E+01;3.45E+02;4.47E+01;3.72E+01;7.53E+00;2.55E+01;7.00E+00;3.51E+02;2.63E+04;1.39E+01
2017-06-23 09:30;2.61E+01;9.76E+01;8.84E+01;3.81E+02;4.97E+01;3.68E+01;7.51E+00;2.53E+01;7.00E+00;3.89E+02;2.66E+04;1.39E+01
2017-06-23 09:45;2.63E+01;9.58E+01;9.77E+01;4.14E+02;5.49E+01;3.62E+01;7.61E+00;2.48E+01;7.00E+00;4.25E+02;2.66E+04;1.39E+01
2017-06-23 10:00;2.66E+01;9.37E+01;1.07E+02;4.47E+02;6.00E+01;3.54E+01;7.74E+00;2.42E+01;7.00E+00;4.61E+02;2.65E+04;1.39E+01
2017-06-23 10:15;2.68E+01;9.12E+01;1.15E+02;4.74E+02;6.43E+01;3.44E+01;7.86E+00;2.37E+01;7.00E+00;4.90E+02;2.63E+04;1.39E+01
2017-06-23 10:30;2.70E+01;8.81E+01;1.19E+02;4.85E+02;6.64E+01;3.31E+01;7.98E+00;2.32E+01;7.00E+00;5.02E+02;2.60E+04;1.40E+01
2017-06-23 10:45;2.71E+01;8.46E+01;1.21E+02;4.86E+02;6.73E+01;3.15E+01;8.08E+00;2.27E+01;7.00E+00;5.06E+02;2.57E+04;1.40E+01
2017-06-23 11:00;2.72E+01;8.07E+01;1.22E+02;4.85E+02;6.76E+01;2.98E+01;8.16E+00;2.23E+01;7.00E+00;5.06E+02;2.53E+04;1.40E+01
2017-06-23 11:15;2.73E+01;7.69E+01;1.23E+02;4.83E+02;6.78E+01;2.81E+01;8.21E+00;2.17E+01;7.00E+00;5.05E+02;2.47E+04;1.40E+01
2017-06-23 11:30;2.75E+01;7.37E+01;1.24E+02;4.82E+02;6.79E+01;2.70E+01;8.20E+00;2.12E+01;7.00E+00;5.06E+02;2.37E+04;1.40E+01
2017-06-23 11:45;2.77E+01;7.08E+01;1.25E+02;4.82E+02;6.77E+01;2.60E+01;8.15E+00;2.06E+01;7.00E+00;5.06E+02;2.27E+04;1.41E+01
2017-06-23 12:00;2.79E+01;6.78E+01;1.25E+02;4.81E+02;6.74E+01;2.51E+01;8.09E+00;2.00E+01;7.00E+00;5.05E+02;2.18E+04;1.41E+01
2017-06-23 12:15;2.81E+01;6.46E+01;1.25E+02;4.78E+02;6.68E+01;2.41E+01;7.98E+00;1.94E+01;7.00E+00;5.03E+02;2.09E+04;1.41E+01
2017-06-23 12:30;2.81E+01;6.11E+01;1.24E+02;4.74E+02;6.59E+01;2.30E+01;7.78E+00;1.88E+01;7.00E+00;4.98E+02;2.02E+04;1.42E+01
2017-06-23 12:45;2.80E+01;5.75E+01;1.22E+02;4.67E+02;6.47E+01;2.18E+01;7.53E+00;1.84E+01;7.00E+00;4.91E+02;1.96E+04;1.42E+01
2017-06-23 13:00;2.78E+01;5.39E+01;1.21E+02;4.59E+02;6.32E+01;2.05E+01;7.25E+00;1.80E+01;7.00E+00;4.82E+02;1.91E+04;1.42E+01
2017-06-23 13:15;2.77E+01;5.04E+01;1.18E+02;4.49E+02;6.17E+01;1.94E+01;6.95E+00;1.75E+01;7.00E+00;4.72E+02;1.87E+04;1.42E+01
2017-06-23 13:30;2.77E+01;4.70E+01;1.15E+02;4.38E+02;6.03E+01;1.86E+01;6.60E+00;1.68E+01;7.00E+00;4.60E+02;1.85E+04;1.43E+01
2017-06-23 13:45;2.77E+01;4.38E+01;1.12E+02;4.24E+02;5.89E+01;1.80E+01;6.22E+00;1.59E+01;7.00E+00;4.46E+02;1.84E+04;1.43E+01
2017-06-23 14:00;2.78E+01;4.09E+01;1.08E+02;4.10E+02;5.75E+01;1.75E+01;5.84E+00;1.51E+01;7.00E+00;4.32E+02;1.83E+04;1.43E+01
2017-06-23 14:15;2.78E+01;3.84E+01;1.04E+02;3.97E+02;5.60E+01;1.70E+01;5.47E+00;1.43E+01;7.00E+00;4.18E+02;1.82E+04;1.44E+01
2017-06-23 14:30;2.78E+01;3.63E+01;1.01E+02;3.85E+02;5.41E+01;1.62E+01;5.11E+00;1.39E+01;7.00E+00;4.05E+02;1.80E+04;1.44E+01
2017-06-23 14:45;2.77E+01;3.46E+01;9.85E+01;3.74E+02;5.19E+01;1.51E+01;4.77E+00;1.35E+01;7.00E+00;3.94E+02;1.78E+04;1.44E+01
2017-06-23 15:00;2.75E+01;3.31E+01;9.61E+01;3.64E+02;4.97E+01;1.40E+01;4.43E+00;1.33E+01;7.00E+00;3.83E+02;1.76E+04;1.45E+01
2017-06-23 15:15;2.74E+01;3.21E+01;9.33E+01;3.53E+02;4.74E+01;1.32E+01;4.17E+00;1.33E+01;7.00E+00;3.71E+02;1.76E+04;1.45E+01
2017-06-23 15:30;2.74E+01;3.18E+01;8.93E+01;3.39E+02;4.49E+01;1.30E+01;4.12E+00;1.35E+01;7.00E+00;3.55E+02;1.80E+04;1.45E+01
2017-06-23 15:45;2.74E+01;3.21E+01;8.46E+01;3.23E+02;4.24E+01;1.32E+01;4.21E+00;1.40E+01;7.00E+00;3.38E+02;1.85E+04;1.46E+01
2017-06-23 16:00;2.74E+01;3.26E+01;8.00E+01;3.08E+02;4.00E+01;1.35E+01;4.36E+00;1.44E+01;7.00E+00;3.21E+02;1.90E+04;1.46E+01
2017-06-23 16:15;2.74E+01;3.39E+01;7.59E+01;2.95E+02;3.80E+01;1.43E+01;4.60E+00;1.51E+01;7.00E+00;3.06E+02;1.96E+04;1.46E+01
2017-06-23 16:30;2.74E+01;3.70E+01;7.26E+01;2.85E+02;3.69E+01;1.59E+01;5.08E+00;1.63E+01;7.00E+00;2.96E+02;2.03E+04;1.47E+01
2017-06-23 16:45;2.73E+01;4.10E+01;6.99E+01;2.77E+02;3.63E+01;1.80E+01;5.70E+00;1.78E+01;7.00E+00;2.88E+02;2.11E+04;1.47E+01
2017-06-23 17:00;2.73E+01;4.51E+01;6.77E+01;2.71E+02;3.60E+01;2.02E+01;6.33E+00;1.93E+01;7.00E+00;2.81E+02;2.18E+04;1.47E+01
2017-06-23 17:15;2.72E+01;4.89E+01;6.65E+01;2.69E+02;3.60E+01;2.19E+01;6.89E+00;2.03E+01;7.00E+00;2.78E+02;2.24E+04;1.48E+01
2017-06-23 17:30;2.69E+01;5.17E+01;6.74E+01;2.73E+02;3.66E+01;2.23E+01;7.26E+00;2.02E+01;7.00E+00;2.83E+02;2.28E+04;1.48E+01
2017-06-23 17:45;2.65E+01;5.39E+01;6.95E+01;2.82E+02;3.75E+01;2.22E+01;7.52E+00;1.93E+01;7.00E+00;2.92E+02;2.31E+04;1.48E+01
2017-06-23 18:00;2.61E+01;5.60E+01;7.20E+01;2.92E+02;3.86E+01;2.18E+01;7.76E+00;1.83E+01;7.00E+00;3.02E+02;2.34E+04;1.48E+01
2017-06-23 18:15;2.59E+01;5.70E+01;7.46E+01;3.00E+02;3.96E+01;2.13E+01;7.87E+00;1.73E+01;7.00E+00;3.11E+02;2.39E+04;1.48E+01
2017-06-23 18:30;2.61E+01;5.56E+01;7.69E+01;3.04E+02;4.06E+01;2.08E+01;7.67E+00;1.61E+01;7.00E+00;3.16E+02;2.51E+04;1.49E+01
2017-06-23 18:45;2.66E+01;5.29E+01;7.91E+01;3.05E+02;4.14E+01;2.04E+01;7.32E+00;1.50E+01;7.00E+00;3.19E+02;2.64E+04;1.49E+01
